,codigo_ibge,nome_municipio,nome_uf
828,2312304,São Benedito,CE
829,2312403,São Gonçalo do Amarante,CE
830,2312502,São João do Jaguaribe,CE
831,2312601,São Luís do Curu,CE
832,2312700,Senador Pompeu,CE
833,2312809,Senador Sá,CE
834,2312908,Sobral,CE
835,2313005,Solonópole,CE
836,2313104,Tabuleiro do Norte,CE
837,2313203,Tamboril,CE
838,2313252,Tarrafas,CE
839,2313302,Tauá,CE
840,2313351,Tejuçuoca,CE
841,2313401,Tianguá,CE
842,2313500,Trairi,CE
843,2313559,Tururu,CE
844,2313609,Ubajara,CE
845,2313708,Umari,CE
846,2313757,Umirim,CE
847,2313807,Uruburetama,CE
848,2313906,Uruoca,CE
849,2313955,Varjota,CE
850,2314003,Várzea Alegre,CE
851,2314102,Viçosa do Ceará,CE
852,2400109,Acari,RN
853,2400208,Açu,RN
854,2400307,Afonso Bezerra,RN
855,2400406,Água Nova,RN
856,2400505,Alexandria,RN
857,2400604,Almino Afonso,RN
858,2400703,Alto do Rodrigues,RN
859,2400802,Angicos,RN
860,2400901,Antônio Martins,RN
861,2401008,Apodi,RN
862,2401107,Areia Branca,RN
863,2401206,Arês,RN
864,2401305,Augusto Severo,RN
865,2401404,Baía Formosa,RN
866,2401453,Baraúna,RN
867,2401503,Barcelona,RN
868,2401602,Bento Fernandes,RN
869,2401651,Bodó,RN
870,2401701,Bom Jesus,RN
871,2401800,Brejinho,RN
872,2401859,Caiçara do Norte,RN
873,2401909,Caiçara do Rio do Vento,RN
874,2402006,Caicó,RN
875,2402105,Campo Redondo,RN
876,2402204,Canguaretama,RN
877,2402303,Caraúbas,RN
878,2402402,Carnaúba dos Dantas,RN
879,2402501,Carnaubais,RN
880,2402600,Ceará-Mirim,RN
881,2402709,Cerro Corá,RN
882,2402808,Coronel Ezequiel,RN
883,1719004,Santa Tereza do Tocantins,TO
884,1720002,Santa Terezinha do Tocantins,TO
885,1720101,São Bento do Tocantins,TO
886,1720150,São Félix do Tocantins,TO
887,1720200,São Miguel do Tocantins,TO
888,1720259,São Salvador do Tocantins,TO
889,1720309,São Sebastião do Tocantins,TO
890,1720499,São Valério da Natividade,TO
891,1720655,Silvanópolis,TO
892,1720804,Sítio Novo do Tocantins,TO
893,1720853,Sucupira,TO
894,1720903,Taguatinga,TO
895,1720937,Taipas do Tocantins,TO
896,1720978,Talismã,TO
897,1721000,Palmas,TO
898,1721109,Tocantínia,TO
899,1721208,Tocantinópolis,TO
900,1721257,Tupirama,TO
901,1721307,Tupiratins,TO
902,1722081,Wanderlândia,TO
903,1722107,Xambioá,TO
904,2100055,Açailândia,MA
905,2100105,Afonso Cunha,MA
906,2100154,Água Doce do Maranhão,MA
907,2100204,Alcântara,MA
908,2100303,Aldeias Altas,MA
909,2100402,Altamira do Maranhão,MA
910,2100436,Alto Alegre do Maranhão,MA
911,2100477,Alto Alegre do Pindaré,MA
912,2100501,Alto Parnaíba,MA
913,2100550,Amapá do Maranhão,MA
914,2100600,Amarante do Maranhão,MA
915,2100709,Anajatuba,MA
916,2100808,Anapurus,MA
917,2100832,Apicum-Açu,MA
918,2100873,Araguanã,MA
919,2100907,Araioses,MA
920,2100956,Arame,MA
921,2101004,Arari,MA
922,2101103,Axixá,MA
923,2101202,Bacabal,MA
924,2101251,Bacabeira,MA
925,2101301,Bacuri,MA
926,2101350,Bacurituba,MA
927,2101400,Balsas,MA
928,2101509,Barão de Grajaú,MA
929,2101608,Barra do Corda,MA
930,2101707,Barreirinhas,MA
931,2101731,Belágua,MA
932,2101772,Bela Vista do Maranhão,MA
933,2101806,Benedito Leite,MA
934,2101905,Bequimão,MA
935,2101939,Bernardo do Mearim,MA
936,2101970,Boa Vista do Gurupi,MA
937,2102002,Bom Jardim,MA
938,2102036,Bom Jesus das Selvas,MA
939,2102077,Bom Lugar,MA
940,2102101,Brejo,MA
941,2102150,Brejo de Areia,MA
942,2102200,Buriti,MA
943,2102309,Buriti Bravo,MA
944,2102325,Buriticupu,MA
945,2102358,Buritirana,MA
946,2102374,Cachoeira Grande,MA
947,2102408,Cajapió,MA
948,2102507,Cajari,MA
949,2102556,Campestre do Maranhão,MA
950,2102606,Cândido Mendes,MA
951,2102705,Cantanhede,MA
952,2102754,Capinzal do Norte,MA
953,2102804,Carolina,MA
954,2102903,Carutapera,MA
955,2103000,Caxias,MA
956,2103109,Cedral,MA
957,2103125,Central do Maranhão,MA
958,2615508,Tracunhaém,PE
959,2615607,Trindade,PE
960,2615706,Triunfo,PE
961,2615805,Tupanatinga,PE
962,2615904,Tuparetama,PE
963,2616001,Venturosa,PE
964,2616100,Verdejante,PE
965,2616183,Vertente do Lério,PE
966,2616209,Vertentes,PE
967,2616308,Vicência,PE
968,2906907,Caravelas,BA
969,2907004,Cardeal da Silva,BA
970,2907103,Carinhanha,BA
971,2907202,Casa Nova,BA
972,2907301,Castro Alves,BA
973,2907400,Catolândia,BA
974,2907509,Catu,BA
975,2907558,Caturama,BA
976,2907608,Central,BA
977,2907707,Chorrochó,BA
978,2907806,Cícero Dantas,BA
979,2907905,Cipó,BA
980,2908002,Coaraci,BA
981,2908101,Cocos,BA
982,2908200,Conceição da Feira,BA
983,2908309,Conceição do Almeida,BA
984,2908408,Conceição do Coité,BA
985,2908507,Conceição do Jacuípe,BA
986,2908606,Conde,BA
987,2908705,Condeúba,BA
988,2908804,Contendas do Sincorá,BA
989,2908903,Coração de Maria,BA
990,2909000,Cordeiros,BA
991,2909109,Coribe,BA
992,2909208,Coronel João Sá,BA
993,2909307,Correntina,BA
994,2909406,Cotegipe,BA
995,2909505,Cravolândia,BA
996,2909604,Crisópolis,BA
997,2909703,Cristópolis,BA
998,2909802,Cruz das Almas,BA
999,2909901,Curaçá,BA
1000,2910008,Dário Meira,BA
1001,2910057,Dias d'Ávila,BA
1002,2910107,Dom Basílio,BA
1003,2910206,Dom Macedo Costa,BA
1004,2910305,Elísio Medrado,BA
1005,2910404,Encruzilhada,BA
1006,2910503,Entre Rios,BA
1007,2910602,Esplanada,BA
1008,2910701,Euclides da Cunha,BA
1009,2910727,Eunápolis,BA
1010,2910750,Fátima,BA
1011,2910776,Feira da Mata,BA
1012,2910800,Feira de Santana,BA
1013,2910859,Filadélfia,BA
1014,2910909,Firmino Alves,BA
1015,2911006,Floresta Azul,BA
1016,2911105,Formosa do Rio Preto,BA
1017,2911204,Gandu,BA
1018,2911253,Gavião,BA
1019,2911303,Gentio do Ouro,BA
1020,2911402,Glória,BA
1021,2911501,Gongogi,BA
1022,2911600,Governador Mangabeira,BA
1023,2911659,Guajeru,BA
1024,2911709,Guanambi,BA
1025,2911808,Guaratinga,BA
1026,2911857,Heliópolis,BA
1027,2911907,Iaçu,BA
1028,2912004,Ibiassucê,BA
1029,2912103,Ibicaraí,BA
1030,2912202,Ibicoara,BA
1031,2912301,Ibicuí,BA
1032,2912400,Ibipeba,BA
1033,2912509,Ibipitanga,BA
1034,2912608,Ibiquera,BA
1035,2912707,Ibirapitanga,BA
1036,2912806,Ibirapuã,BA
1037,2912905,Ibirataia,BA
1038,2913002,Ibitiara,BA
1039,2913101,Ibititá,BA
1040,2913200,Ibotirama,BA
1041,2913309,Ichu,BA
1042,2913408,Igaporã,BA
1043,2913457,Igrapiúna,BA
1044,2913507,Iguaí,BA
1045,2913606,Ilhéus,BA
1046,2913705,Inhambupe,BA
1047,2913804,Ipecaetá,BA
1048,2913903,Ipiaú,BA
1049,2914000,Ipirá,BA
1050,2914109,Ipupiara,BA
1051,2914208,Irajuba,BA
1052,2914307,Iramaia,BA
1053,2914406,Iraquara,BA
1054,2914505,Irará,BA
1055,2914604,Irecê,BA
1056,2914653,Itabela,BA
1057,2914703,Itaberaba,BA
1058,2914802,Itabuna,BA
1059,2914901,Itacaré,BA
1060,2915007,Itaeté,BA
1061,2915106,Itagi,BA
1062,2915205,Itagibá,BA
1063,2915304,Itagimirim,BA
1064,2915353,Itaguaçu da Bahia,BA
1065,2915403,Itaju do Colônia,BA
1066,2915502,Itajuípe,BA
1067,2915601,Itamaraju,BA
1068,2915700,Itamari,BA
1069,2915809,Itambé,BA
1070,2915908,Itanagra,BA
1071,2916005,Itanhém,BA
1072,2916104,Itaparica,BA
1073,2916203,Itapé,BA
1074,2916302,Itapebi,BA
1075,2916401,Itapetinga,BA
1076,2916500,Itapicuru,BA
1077,2916609,Itapitanga,BA
1078,2916708,Itaquara,BA
1079,2916807,Itarantim,BA
1080,2916856,Itatim,BA
1081,2916906,Itiruçu,BA
1082,2917003,Itiúba,BA
1083,2917102,Itororó,BA
1084,2917201,Ituaçu,BA
1085,2917300,Ituberá,BA
1086,2917334,Iuiú,BA
1087,2917359,Jaborandi,BA
1088,2917409,Jacaraci,BA
1089,2917508,Jacobina,BA
1090,2917607,Jaguaquara,BA
1091,2917706,Jaguarari,BA
1092,2917805,Jaguaripe,BA
1093,2917904,Jandaíra,BA
1094,2918001,Jequié,BA
1095,2918100,Jeremoabo,BA
1096,2918209,Jiquiriçá,BA
1097,2918308,Jitaúna,BA
1098,2918357,João Dourado,BA
1099,2918407,Juazeiro,BA
1100,2918456,Jucuruçu,BA
1101,2918506,Jussara,BA
1102,2918555,Jussari,BA
1103,2918605,Jussiape,BA
1104,2918704,Lafaiete Coutinho,BA
1105,2918753,Lagoa Real,BA
1106,2918803,Laje,BA
1107,2918902,Lajedão,BA
1108,2919009,Lajedinho,BA
1109,2919058,Lajedo do Tabocal,BA
1110,2919108,Lamarão,BA
1111,2919157,Lapão,BA
1112,2919207,Lauro de Freitas,BA
1113,2919306,Lençóis,BA
1114,2919405,Licínio de Almeida,BA
1115,2919504,Livramento de Nossa Senhora,BA
1116,2919553,Luís Eduardo Magalhães,BA
1117,2919603,Macajuba,BA
1118,2919702,Macarani,BA
1119,2919801,Macaúbas,BA
1120,2919900,Macururé,BA
1121,2919926,Madre de Deus,BA
1122,2919959,Maetinga,BA
1123,2920007,Maiquinique,BA
1124,2920106,Mairi,BA
1125,2920205,Malhada,BA
1126,2920304,Malhada de Pedras,BA
1127,2920403,Manoel Vitorino,BA
1128,2920452,Mansidão,BA
1129,2920502,Maracás,BA
1130,2920601,Maragogipe,BA
1131,2920700,Maraú,BA
1132,2920809,Marcionílio Souza,BA
1133,2920908,Mascote,BA
1134,2921005,Mata de São João,BA
1135,2921054,Matina,BA
1136,2921104,Medeiros Neto,BA
1137,2921203,Miguel Calmon,BA
1138,2921302,Milagres,BA
1139,2921401,Mirangaba,BA
1140,2921450,Mirante,BA
1141,2921500,Monte Santo,BA
1142,2921609,Morpará,BA
1143,2921708,Morro do Chapéu,BA
1144,2921807,Mortugaba,BA
1145,2921906,Mucugê,BA
1146,2922003,Mucuri,BA
1147,2922052,Mulungu do Morro,BA
1148,2922102,Mundo Novo,BA
1149,2922201,Muniz Ferreira,BA
1150,2922250,Muquém de São Francisco,BA
1151,3202900,Itarana,ES
1152,3203007,Iúna,ES
1153,3203056,Jaguaré,ES
1154,3203106,Jerônimo Monteiro,ES
1155,3203130,João Neiva,ES
1156,3203163,Laranja da Terra,ES
1157,3203205,Linhares,ES
1158,3203304,Mantenópolis,ES
1159,3203320,Marataízes,ES
1160,3203346,Marechal Floriano,ES
1161,3203353,Marilândia,ES
1162,3203403,Mimoso do Sul,ES
1163,3203502,Montanha,ES
1164,3203601,Mucurici,ES
1165,3203700,Muniz Freire,ES
1166,3203809,Muqui,ES
1167,3203908,Nova Venécia,ES
1168,3204005,Pancas,ES
1169,3204054,Pedro Canário,ES
1170,3204104,Pinheiros,ES
1171,3204203,Piúma,ES
1172,3204252,Ponto Belo,ES
1173,3204302,Presidente Kennedy,ES
1174,3204351,Rio Bananal,ES
1175,3204401,Rio Novo do Sul,ES
1176,3204500,Santa Leopoldina,ES
1177,3204559,Santa Maria de Jetibá,ES
1178,3204609,Santa Teresa,ES
1179,3204658,São Domingos do Norte,ES
1180,3204708,São Gabriel da Palha,ES
1181,3204807,São José do Calçado,ES
1182,3204906,São Mateus,ES
1183,3204955,São Roque do Canaã,ES
1184,3205002,Serra,ES
1185,3205010,Sooretama,ES
1186,3205036,Vargem Alta,ES
1187,3205069,Venda Nova do Imigrante,ES
1188,3205101,Viana,ES
1189,3205150,Vila Pavão,ES
1190,3205176,Vila Valério,ES
1191,3205200,Vila Velha,ES
1192,3205309,Vitória,ES
1193,3300100,Angra dos Reis,RJ
1194,3300159,Aperibé,RJ
1195,3300209,Araruama,RJ
1196,3300225,Areal,RJ
1197,3300233,Armação dos Búzios,RJ
1198,3300258,Arraial do Cabo,RJ
1199,3300308,Barra do Piraí,RJ
1200,3300407,Barra Mansa,RJ
1201,3300456,Belford Roxo,RJ
1202,2200053,Acauã,PI
1203,2200103,Agricolândia,PI
1204,2200202,Água Branca,PI
1205,2200251,Alagoinha do Piauí,PI
1206,2200277,Alegrete do Piauí,PI
1207,2200301,Alto Longá,PI
1208,2200400,Altos,PI
1209,2200459,Alvorada do Gurguéia,PI
1210,2200509,Amarante,PI
1211,2200608,Angical do Piauí,PI
1212,2200707,Anísio de Abreu,PI
1213,2200806,Antônio Almeida,PI
1214,2200905,Aroazes,PI
1215,2201002,Arraial,PI
1216,2201051,Assunção do Piauí,PI
1217,2201101,Avelino Lopes,PI
1218,2201150,Baixa Grande do Ribeiro,PI
1219,2201176,Barra D'Alcântara,PI
1220,2201200,Barras,PI
1221,2201309,Barreiras do Piauí,PI
1222,2201408,Barro Duro,PI
1223,2201507,Batalha,PI
1224,2201556,Bela Vista do Piauí,PI
1225,2201572,Belém do Piauí,PI
1226,2201606,Beneditinos,PI
1227,2201705,Bertolínia,PI
1228,2201739,Betânia do Piauí,PI
1229,2201770,Boa Hora,PI
1230,2201804,Bocaina,PI
1231,2201903,Bom Jesus,PI
1232,2201919,Bom Princípio do Piauí,PI
1233,2201929,Bonfim do Piauí,PI
1234,2201945,Boqueirão do Piauí,PI
1235,2201960,Brasileira,PI
1236,2201988,Brejo do Piauí,PI
1237,2202000,Buriti dos Lopes,PI
1238,2202026,Buriti dos Montes,PI
1239,2202059,Cabeceiras do Piauí,PI
1240,2202075,Cajazeiras do Piauí,PI
1241,2202083,Cajueiro da Praia,PI
1242,2202091,Caldeirão Grande do Piauí,PI
1243,2202109,Campinas do Piauí,PI
1244,2202117,Campo Alegre do Fidalgo,PI
1245,2202133,Campo Grande do Piauí,PI
1246,2202174,Campo Largo do Piauí,PI
1247,2202208,Campo Maior,PI
1248,2202251,Canavieira,PI
1249,2202307,Canto do Buriti,PI
1250,2202406,Capitão de Campos,PI
1251,2202455,Capitão Gervásio Oliveira,PI
1252,2202505,Caracol,PI
1253,2202539,Caraúbas do Piauí,PI
1254,2202554,Caridade do Piauí,PI
1255,2202604,Castelo do Piauí,PI
1256,2202653,Caxingó,PI
1257,2202703,Cocal,PI
1258,2202711,Cocal de Telha,PI
1259,2202729,Cocal dos Alves,PI
1260,2202737,Coivaras,PI
1261,2202752,Colônia do Gurguéia,PI
1262,2202778,Colônia do Piauí,PI
1263,2202802,Conceição do Canindé,PI
1264,2202851,Coronel José Dias,PI
1265,2202901,Corrente,PI
1266,2203008,Cristalândia do Piauí,PI
1267,2203107,Cristino Castro,PI
1268,2203206,Curimatá,PI
1269,2203230,Currais,PI
1270,2203255,Curralinhos,PI
1271,2203271,Curral Novo do Piauí,PI
1272,2203305,Demerval Lobão,PI
1273,2203354,Dirceu Arcoverde,PI
1274,2203404,Dom Expedito Lopes,PI
1275,2203420,Domingos Mourão,PI
1276,2203453,Dom Inocêncio,PI
1277,2203503,Elesbão Veloso,PI
1278,2203602,Eliseu Martins,PI
1279,2203701,Esperantina,PI
1280,2203750,Fartura do Piauí,PI
1281,2203800,Flores do Piauí,PI
1282,2203859,Floresta do Piauí,PI
1283,2203909,Floriano,PI
1284,2204006,Francinópolis,PI
1285,2204105,Francisco Ayres,PI
1286,2204154,Francisco Macedo,PI
1287,2204204,Francisco Santos,PI
1288,2204303,Fronteiras,PI
1289,2204352,Geminiano,PI
1290,2204402,Gilbués,PI
1291,2204501,Guadalupe,PI
1292,2204550,Guaribas,PI
1293,2204600,Hugo Napoleão,PI
1294,2204659,Ilha Grande,PI
1295,2204709,Inhuma,PI
1296,2204808,Ipiranga do Piauí,PI
1297,2204907,Isaías Coelho,PI
1298,2205003,Itainópolis,PI
1299,2205102,Itaueira,PI
1300,2205151,Jacobina do Piauí,PI
1301,2205201,Jaicós,PI
1302,2205250,Jardim do Mulato,PI
1303,2205276,Jatobá do Piauí,PI
1304,2205300,Jerumenha,PI
1305,2205359,João Costa,PI
1306,2205409,Joaquim Pires,PI
1307,2205458,Joca Marques,PI
1308,2205508,José de Freitas,PI
1309,2205516,Juazeiro do Piauí,PI
1310,2205524,Júlio Borges,PI
1311,2205532,Jurema,PI
1312,2205540,Lagoinha do Piauí,PI
1313,2205557,Lagoa Alegre,PI
1314,2205565,Lagoa do Barro do Piauí,PI
1315,2205573,Lagoa de São Francisco,PI
1316,2205581,Lagoa do Piauí,PI
1317,2205599,Lagoa do Sítio,PI
1318,2205607,Landri Sales,PI
1319,2205706,Luís Correia,PI
1320,2205805,Luzilândia,PI
1321,2205854,Madeiro,PI
1322,2205904,Manoel Emídio,PI
1323,2205953,Marcolândia,PI
1324,2206001,Marcos Parente,PI
1325,2206050,Massapê do Piauí,PI
1326,2206100,Matias Olímpio,PI
1327,2206209,Miguel Alves,PI
1328,2206308,Miguel Leão,PI
1329,2206357,Milton Brandão,PI
1330,2206407,Monsenhor Gil,PI
1331,2206506,Monsenhor Hipólito,PI
1332,2206605,Monte Alegre do Piauí,PI
1333,2206654,Morro Cabeça no Tempo,PI
1334,2206670,Morro do Chapéu do Piauí,PI
1335,2206696,Murici dos Portelas,PI
1336,2206704,Nazaré do Piauí,PI
1337,2206720,Nazária,PI
1338,2206753,Nossa Senhora de Nazaré,PI
1339,2206803,Nossa Senhora dos Remédios,PI
1340,2206902,Novo Oriente do Piauí,PI
1341,2206951,Novo Santo Antônio,PI
1342,2207009,Oeiras,PI
1343,2207108,Olho D'Água do Piauí,PI
1344,2207207,Padre Marcos,PI
1345,2207306,Paes Landim,PI
1346,2207355,Pajeú do Piauí,PI
1347,2207405,Palmeira do Piauí,PI
1348,2207504,Palmeirais,PI
1349,2207553,Paquetá,PI
1350,2207603,Parnaguá,PI
1351,2207702,Parnaíba,PI
1352,2207751,Passagem Franca do Piauí,PI
1353,2207777,Patos do Piauí,PI
1354,2207793,Pau D'Arco do Piauí,PI
1355,2207801,Paulistana,PI
1356,2207850,Pavussu,PI
1357,2207900,Pedro II,PI
1358,2207934,Pedro Laurentino,PI
1359,2207959,Nova Santa Rita,PI
1360,2922300,Muritiba,BA
1361,2922409,Mutuípe,BA
1362,2922508,Nazaré,BA
1363,2922607,Nilo Peçanha,BA
1364,2922656,Nordestina,BA
1365,2922706,Nova Canaã,BA
1366,2922730,Nova Fátima,BA
1367,2922755,Nova Ibiá,BA
1368,2922805,Nova Itarana,BA
1369,2922854,Nova Redenção,BA
1370,2922904,Nova Soure,BA
1371,2923001,Nova Viçosa,BA
1372,2923035,Novo Horizonte,BA
1373,2923050,Novo Triunfo,BA
1374,2923100,Olindina,BA
1375,2923209,Oliveira dos Brejinhos,BA
1376,2923308,Ouriçangas,BA
1377,2923357,Ourolândia,BA
1378,2923407,Palmas de Monte Alto,BA
1379,2923506,Palmeiras,BA
1380,2923605,Paramirim,BA
1381,2923704,Paratinga,BA
1382,2923803,Paripiranga,BA
1383,2923902,Pau Brasil,BA
1384,2924009,Paulo Afonso,BA
1385,2924058,Pé de Serra,BA
1386,2924108,Pedrão,BA
1387,2924207,Pedro Alexandre,BA
1388,2924306,Piatã,BA
1389,2924405,Pilão Arcado,BA
1390,2924504,Pindaí,BA
1391,2924603,Pindobaçu,BA
1392,2924652,Pintadas,BA
1393,2924678,Piraí do Norte,BA
1394,2924702,Piripá,BA
1395,2924801,Piritiba,BA
1396,2924900,Planaltino,BA
1397,2925006,Planalto,BA
1398,2925105,Poções,BA
1399,2925204,Pojuca,BA
1400,2925253,Ponto Novo,BA
1401,2925303,Porto Seguro,BA
1402,2925402,Potiraguá,BA
1403,2925501,Prado,BA
1404,2925600,Presidente Dutra,BA
1405,2925709,Presidente Jânio Quadros,BA
1406,2925758,Presidente Tancredo Neves,BA
1407,2925808,Queimadas,BA
1408,2925907,Quijingue,BA
1409,2925931,Quixabeira,BA
1410,2925956,Rafael Jambeiro,BA
1411,2926004,Remanso,BA
1412,2926103,Retirolândia,BA
1413,2926202,Riachão das Neves,BA
1414,2926301,Riachão do Jacuípe,BA
1415,2926400,Riacho de Santana,BA
1416,2926509,Ribeira do Amparo,BA
1417,2926608,Ribeira do Pombal,BA
1418,2926657,Ribeirão do Largo,BA
1419,2926707,Rio de Contas,BA
1420,2926806,Rio do Antônio,BA
1421,2926905,Rio do Pires,BA
1422,2927002,Rio Real,BA
1423,2927101,Rodelas,BA
1424,2927200,Ruy Barbosa,BA
1425,2927309,Salinas da Margarida,BA
1426,2927408,Salvador,BA
1427,2927507,Santa Bárbara,BA
1428,2927606,Santa Brígida,BA
1429,2927705,Santa Cruz Cabrália,BA
1430,2927804,Santa Cruz da Vitória,BA
1431,2927903,Santa Inês,BA
1432,2928000,Santaluz,BA
1433,2928059,Santa Luzia,BA
1434,2928109,Santa Maria da Vitória,BA
1435,2928208,Santana,BA
1436,2928307,Santanópolis,BA
1437,2928406,Santa Rita de Cássia,BA
1438,2928505,Santa Teresinha,BA
1439,2928604,Santo Amaro,BA
1440,2928703,Santo Antônio de Jesus,BA
1441,2928802,Santo Estêvão,BA
1442,2928901,São Desidério,BA
1443,2928950,São Domingos,BA
1444,2929008,São Félix,BA
1445,2929057,São Félix do Coribe,BA
1446,2929107,São Felipe,BA
1447,2929206,São Francisco do Conde,BA
1448,2929255,São Gabriel,BA
1449,2929305,São Gonçalo dos Campos,BA
1450,2929354,São José da Vitória,BA
1451,2929370,São José do Jacuípe,BA
1452,2929404,São Miguel das Matas,BA
1453,2929503,São Sebastião do Passé,BA
1454,2929602,Sapeaçu,BA
1455,2929701,Sátiro Dias,BA
1456,2929750,Saubara,BA
1457,2929800,Saúde,BA
1458,2929909,Seabra,BA
1459,2930006,Sebastião Laranjeiras,BA
1460,2930105,Senhor do Bonfim,BA
1461,2930154,Serra do Ramalho,BA
1462,2930204,Sento Sé,BA
1463,2930303,Serra Dourada,BA
1464,2930402,Serra Preta,BA
1465,2930501,Serrinha,BA
1466,2930600,Serrolândia,BA
1467,2930709,Simões Filho,BA
1468,2930758,Sítio do Mato,BA
1469,2930766,Sítio do Quinto,BA
1470,2930774,Sobradinho,BA
1471,2930808,Souto Soares,BA
1472,2930907,Tabocas do Brejo Velho,BA
1473,2931004,Tanhaçu,BA
1474,2931053,Tanque Novo,BA
1475,2931103,Tanquinho,BA
1476,2931202,Taperoá,BA
1477,2931301,Tapiramutá,BA
1478,2931350,Teixeira de Freitas,BA
1479,2931400,Teodoro Sampaio,BA
1480,2931509,Teofilândia,BA
1481,2931608,Teolândia,BA
1482,2931707,Terra Nova,BA
1483,2931806,Tremedal,BA
1484,2931905,Tucano,BA
1485,2932002,Uauá,BA
1486,2932101,Ubaíra,BA
1487,2932200,Ubaitaba,BA
1488,2932309,Ubatã,BA
1489,2932408,Uibaí,BA
1490,2932457,Umburanas,BA
1491,2932507,Una,BA
1492,2932606,Urandi,BA
1493,2932705,Uruçuca,BA
1494,2932804,Utinga,BA
1495,2932903,Valença,BA
1496,2933000,Valente,BA
1497,2933059,Várzea da Roça,BA
1498,2933109,Várzea do Poço,BA
1499,2933158,Várzea Nova,BA
1500,2933174,Varzedo,BA
1501,2933208,Vera Cruz,BA
1502,2933257,Vereda,BA
1503,2933307,Vitória da Conquista,BA
1504,2933406,Wagner,BA
1505,2933455,Wanderley,BA
1506,2933505,Wenceslau Guimarães,BA
1507,2933604,Xique-Xique,BA
1508,3100104,Abadia dos Dourados,MG
1509,3100203,Abaeté,MG
1510,3100302,Abre Campo,MG
1511,3100401,Acaiaca,MG
1512,3100500,Açucena,MG
1513,3100609,Água Boa,MG
1514,3100708,Água Comprida,MG
1515,3100807,Aguanil,MG
1516,3100906,Águas Formosas,MG
1517,3101003,Águas Vermelhas,MG
1518,3101102,Aimorés,MG
1519,3101201,Aiuruoca,MG
1520,3101300,Alagoa,MG
1521,3101409,Albertina,MG
1522,3101508,Além Paraíba,MG
1523,3101607,Alfenas,MG
1524,3101631,Alfredo Vasconcelos,MG
1525,3101706,Almenara,MG
1526,3101805,Alpercata,MG
1527,3101904,Alpinópolis,MG
1528,3102001,Alterosa,MG
1529,3102050,Alto Caparaó,MG
1530,3102100,Alto Rio Doce,MG
1531,3102209,Alvarenga,MG
1532,3102308,Alvinópolis,MG
1533,3102407,Alvorada de Minas,MG
1534,3102506,Amparo do Serra,MG
1535,3102605,Andradas,MG
1536,4204756,Cunhataí,SC
1537,4204806,Curitibanos,SC
1538,4204905,Descanso,SC
1539,4205001,Dionísio Cerqueira,SC
1540,4205100,Dona Emma,SC
1541,4205159,Doutor Pedrinho,SC
1542,4205175,Entre Rios,SC
1543,4205191,Ermo,SC
1544,4205209,Erval Velho,SC
1545,4205308,Faxinal dos Guedes,SC
1546,4205357,Flor do Sertão,SC
1547,4205407,Florianópolis,SC
1548,4205431,Formosa do Sul,SC
1549,3446900,Santa Lúcia,SP
1550,3447007,Santa Maria da Serra,SP
1551,3447106,Santa Mercedes,SP
1552,3447205,Santana da Ponte Pensa,SP
1553,3447304,Santana de Parnaíba,SP
1554,3447403,Santa Rita d'Oeste,SP
1555,3447502,Santa Rita do Passa Quatro,SP
1556,3447601,Santa Rosa de Viterbo,SP
1557,3447650,Santa Salete,SP
1558,3447700,Santo Anastácio,SP
1559,3447809,Santo André,SP
1560,3447908,Santo Antônio da Alegria,SP
1561,3448005,Santo Antônio de Posse,SP
1562,3448054,Santo Antônio do Aracanguá,SP
1563,3448104,Santo Antônio do Jardim,SP
1564,3448203,Santo Antônio do Pinhal,SP
1565,3448302,Santo Expedito,SP
1566,3448401,Santópolis do Aguapeí,SP
1567,3448500,Santos,SP
1568,3448609,São Bento do Sapucaí,SP
1569,3448708,São Bernardo do Campo,SP
1570,3448807,São Caetano do Sul,SP
1571,3448906,São Carlos,SP
1572,3449003,São Francisco,SP
1573,3449102,São João da Boa Vista,SP
1574,3449201,São João das Duas Pontes,SP
1575,3449250,São João de Iracema,SP
1576,1501758,Brejo Grande do Araguaia,PA
1577,1501782,Breu Branco,PA
1578,1501808,Breves,PA
1579,1501907,Bujaru,PA
1580,1501956,Cachoeira do Piriá,PA
1581,1502004,Cachoeira do Arari,PA
1582,1502103,Cametá,PA
1583,1502152,Canaã dos Carajás,PA
1584,1502202,Capanema,PA
1585,1502301,Capitão Poço,PA
1586,1502400,Castanhal,PA
1587,1502509,Chaves,PA
1588,1502608,Colares,PA
1589,1502707,Conceição do Araguaia,PA
1590,1502756,Concórdia do Pará,PA
1591,1502764,Cumaru do Norte,PA
1592,1502772,Curionópolis,PA
1593,1502806,Curralinho,PA
1594,1502855,Curuá,PA
1595,1502905,Curuçá,PA
1596,1502939,Dom Eliseu,PA
1597,1502954,Eldorado dos Carajás,PA
1598,1503002,Faro,PA
1599,1503044,Floresta do Araguaia,PA
1600,1503077,Garrafão do Norte,PA
1601,1503093,Goianésia do Pará,PA
1602,1503101,Gurupá,PA
1603,1503200,Igarapé-Açu,PA
1604,1503309,Igarapé-Miri,PA
1605,1503408,Inhangapi,PA
1606,1503457,Ipixuna do Pará,PA
1607,1503507,Irituia,PA
1608,1503606,Itaituba,PA
1609,1503705,Itupiranga,PA
1610,1503754,Jacareacanga,PA
1611,1503804,Jacundá,PA
1612,1503903,Juruti,PA
1613,1504000,Limoeiro do Ajuru,PA
